Datetime,Temp,Wind_dir,Wind_speed,Prec,Dew_point
2014030620,-0.9,306.7,2.0,0.0,-9.9
2014030621,-1.1,360.0,1.0,0.0,-10.5
2014030622,-0.9,253.3,1.3,0.0,-9.7
2014030623,-0.7,146.7,1.7,0.0,-8.8
2014030700,-0.5,40.0,2.0,0.0,-8.0
2014030701,1.2,40.0,3.0,0.0,-11.7
2014030702,2.8,40.0,4.0,0.0,-15.5
2014030703,4.5,40.0,5.0,0.0,-19.2
2014030704,5.3,140.0,4.0,0.0,-20.0
2014030705,6.1,240.0,3.0,0.0,-20.8
2014030706,6.9,340.0,2.0,0.0,-21.6
2014030707,7.0,273.3,2.3,0.0,-21.2
2014030708,7.2,206.7,2.7,0.0,-20.7
2014030709,7.3,140.0,3.0,0.0,-20.3
2014030710,6.5,160.0,2.7,0.0,-19.1
2014030711,5.7,180.0,2.3,0.0,-18.0
2014030712,4.9,200.0,2.0,0.0,-16.8
2014030713,4.6,186.7,2.0,0.0,-14.4
2014030714,4.4,173.3,2.0,0.0,-12.0
2014030715,4.1,160.0,2.0,0.0,-9.6
2014030716,3.6,166.7,2.0,0.0,-9.1
2014030717,3.1,173.3,2.0,0.0,-8.6
2014030718,2.6,180.0,2.0,0.0,-8.1
2014030719,1.8,143.3,2.0,0.0,-7.4
2014030720,1.1,106.7,2.0,0.0,-6.8
2014030721,0.3,70.0,2.0,0.0,-6.1
2014030722,0.3,70.0,2.0,0.0,-5.1
2014030723,0.2,70.0,2.0,0.0,-4.0
2014030800,0.2,70.0,2.0,0.0,-3.0
2014030801,1.5,60.0,1.7,0.0,-2.8
2014030802,2.9,50.0,1.3,0.0,-2.6
2014030803,4.2,40.0,1.0,0.0,-2.4
2014030804,5.6,93.3,1.3,0.0,-3.0
2014030805,7.0,146.7,1.7,0.0,-3.5
2014030806,8.4,200.0,2.0,0.0,-4.1
2014030807,8.9,206.7,2.3,0.0,-4.6
2014030808,9.3,213.3,2.7,0.0,-5.2
2014030809,9.8,220.0,3.0,0.0,-5.7
2014030810,8.3,230.0,2.3,0.0,-5.5
2014030811,6.8,240.0,1.7,0.0,-5.3
2014030812,5.3,250.0,1.0,0.0,-5.1
2014030813,5.1,173.3,1.3,0.0,-5.9
2014030814,4.8,96.7,1.7,0.0,-6.7
2014030815,4.6,20.0,2.0,0.0,-7.5
2014030816,3.4,36.7,2.0,0.0,-8.0
2014030817,2.3,53.3,2.0,0.0,-8.5
2014030818,1.1,70.0,2.0,0.0,-9.0
2014030819,1.1,93.3,1.7,0.0,-7.8
2014030820,1.1,116.7,1.3,0.0,-6.6
2014030821,1.1,140.0,1.0,0.0,-5.4
2014030822,1.0,116.7,1.3,0.0,-5.5
2014030823,0.8,93.3,1.7,0.0,-5.6
2014030900,0.7,70.0,2.0,0.0,-5.7
2014030901,2.4,120.0,2.0,0.0,-5.7
2014030902,4.1,170.0,2.0,0.0,-5.8
2014030903,5.8,220.0,2.0,0.0,-5.8
2014030904,6.9,206.7,2.3,0.0,-6.2
2014030905,8.1,193.3,2.7,0.0,-6.6
2014030906,9.2,180.0,3.0,0.0,-7.0
2014030907,9.3,186.7,2.7,0.0,-7.5
2014030908,9.4,193.3,2.3,0.0,-8.1
2014030909,9.5,200.0,2.0,0.0,-8.6
2014030910,8.3,186.7,2.7,0.0,-8.2
2014030911,7.1,173.3,3.3,0.0,-7.7
2014030912,5.9,160.0,4.0,0.0,-7.3
2014030913,4.3,143.3,3.3,0.0,-6.4
2014030914,2.7,126.7,2.7,0.0,-5.4
2014030915,1.1,110.0,2.0,0.0,-4.5
2014030916,0.4,96.7,2.0,0.0,-4.5
2014030917,-0.4,83.3,2.0,0.0,-4.6
2014030918,-1.1,70.0,2.0,0.0,-4.6
2014030919,-1.4,70.0,2.0,0.0,-5.4
2014030920,-1.8,70.0,2.0,0.0,-6.2
2014030921,-2.1,70.0,2.0,0.0,-7.0
2014030922,-1.8,70.0,2.3,0.0,-6.7
2014030923,-1.4,70.0,2.7,0.0,-6.5
2014031000,-1.1,70.0,3.0,0.0,-6.2
2014031001,0.4,76.7,2.7,0.0,-6.0
2014031002,2.0,83.3,2.3,0.0,-5.9
2014031003,3.5,90.0,2.0,0.0,-5.7
2014031004,5.0,83.3,2.0,0.0,-5.6
2014031005,6.4,76.7,2.0,0.0,-5.6
2014031006,7.9,70.0,2.0,0.0,-5.5
2014031007,8.1,93.3,2.0,0.0,-5.2
2014031008,8.4,116.7,2.0,0.0,-4.9
2014031009,8.6,140.0,2.0,0.0,-4.6
2014031010,7.8,123.3,1.7,0.0,-4.0
2014031011,7.0,106.7,1.3,0.0,-3.3
2014031012,6.2,90.0,1.0,0.0,-2.7
2014031013,5.4,73.3,1.0,0.0,-2.6
2014031014,4.5,56.7,1.0,0.0,-2.4
2014031015,3.7,40.0,1.0,0.0,-2.3
2014031016,3.2,33.3,1.0,0.0,-2.2
2014031017,2.6,26.7,1.0,0.0,-2.0
2014031018,2.1,20.0,1.0,0.0,-1.9
2014031019,1.8,26.7,1.0,0.0,-1.8
2014031020,1.5,33.3,1.0,0.0,-1.6
2014031021,1.2,40.0,1.0,0.0,-1.5
2014031022,1.7,33.3,1.0,0.0,-1.3
2014031023,2.2,26.7,1.0,0.0,-1.1
2014031100,2.7,20.0,1.0,0.0,-0.9
2014031101,4.4,26.7,1.3,0.0,-0.7
2014031102,6.0,33.3,1.7,0.0,-0.5
2014031103,7.7,40.0,2.0,0.0,-0.3
2014031104,9.2,40.0,2.3,0.0,-1.1
2014031105,10.8,40.0,2.7,0.0,-1.9
2014031106,12.3,40.0,3.0,0.0,-2.7
2014031107,12.5,50.0,3.3,0.0,-2.8
2014031108,12.7,60.0,3.7,0.0,-2.9
2014031109,12.9,70.0,4.0,0.0,-3.0
2014031110,12.5,60.0,4.3,0.0,-4.9
2014031111,12.1,50.0,4.7,0.0,-6.8
2014031112,11.7,40.0,5.0,0.0,-8.7
2014031113,10.6,40.0,5.0,0.0,-7.6
2014031114,9.6,40.0,5.0,0.0,-6.5
2014031115,8.5,40.0,5.0,0.0,-5.4
2014031116,8.1,33.3,4.7,0.0,-6.3
2014031117,7.8,26.7,4.3,0.0,-7.3
2014031118,7.4,20.0,4.0,0.0,-8.2
2014031119,7.4,133.3,4.3,0.0,-9.6
2014031120,7.3,246.7,4.7,0.0,-11.1
2014031121,7.3,360.0,5.0,0.0,-12.5
2014031122,6.8,360.0,5.3,0.0,-13.9
2014031123,6.4,360.0,5.7,0.0,-15.2
2014031200,5.9,360.0,6.0,0.0,-16.6
2014031201,6.3,360.0,5.3,0.0,-17.6
2014031202,6.7,360.0,4.7,0.0,-18.5
2014031203,7.1,360.0,4.0,0.0,-19.5
2014031204,7.9,246.7,3.7,0.0,-19.9
2014031205,8.7,133.3,3.3,0.0,-20.2
2014031206,9.5,20.0,3.0,0.0,-20.6
2014031207,9.7,126.7,2.7,0.0,-20.9
2014031208,9.9,233.3,2.3,0.0,-21.1
2014031209,10.1,340.0,2.0,0.0,-21.4
2014031210,9.3,273.3,1.7,0.0,-20.6
2014031211,8.6,206.7,1.3,0.0,-19.7
2014031212,7.8,140.0,1.0,0.0,-18.9
2014031213,6.5,206.7,1.0,0.0,-17.7
2014031214,5.1,273.3,1.0,0.0,-16.6
2014031215,3.8,340.0,1.0,0.0,-15.4
2014031216,3.5,240.0,1.0,0.0,-16.4
2014031217,3.2,140.0,1.0,0.0,-17.5
2014031218,2.9,40.0,1.0,0.0,-18.5
2014031219,1.2,33.3,1.0,0.0,-18.0
2014031220,-0.6,26.7,1.0,0.0,-17.6
2014031221,-2.3,20.0,1.0,0.0,-17.1
2014031222,-0.2,126.7,1.0,0.0,-17.5
2014031223,1.9,233.3,1.0,0.0,-17.8
2014031300,4.0,340.0,1.0,0.0,-18.2
2014031301,5.9,233.3,1.0,0.0,-19.0
2014031302,7.7,126.7,1.0,0.0,-19.8
2014031303,9.6,20.0,1.0,0.0,-20.6
2014031304,10.4,80.0,2.0,0.0,-19.9
2014031305,11.3,140.0,3.0,0.0,-19.3
2014031306,12.1,200.0,4.0,0.0,-18.6
2014031307,12.0,200.0,4.7,0.0,-17.9
2014031308,12.0,200.0,5.3,0.0,-17.3
2014031309,11.9,200.0,6.0,0.0,-16.6
2014031310,11.2,206.7,5.3,0.0,-15.8
2014031311,10.4,213.3,4.7,0.0,-15.0
2014031312,9.7,220.0,4.0,0.0,-14.2
2014031313,10.0,253.3,4.3,0.0,-16.4
2014031314,10.4,286.7,4.7,0.0,-18.7
2014031315,10.7,320.0,5.0,0.0,-20.9
2014031316,10.2,320.0,5.0,0.0,-20.5
2014031317,9.6,320.0,5.0,0.0,-20.2
2014031318,9.1,320.0,5.0,0.0,-19.8
2014031319,8.7,320.0,4.3,0.0,-19.5
2014031320,8.2,320.0,3.7,0.0,-19.2
2014031321,7.8,320.0,3.0,0.0,-18.9
2014031322,8.1,333.3,2.7,0.0,-18.6
2014031323,8.5,346.7,2.3,0.0,-18.4
2014031400,8.8,360.0,2.0,0.0,-18.1
2014031401,9.9,323.3,2.0,0.0,-18.2
2014031402,11.1,286.7,2.0,0.0,-18.4
2014031403,12.2,250.0,2.0,0.0,-18.5
2014031404,13.4,250.0,3.0,0.0,-18.0
2014031405,14.6,250.0,4.0,0.0,-17.5
2014031406,15.8,250.0,5.0,0.0,-17.0
2014031407,15.8,233.3,5.3,0.0,-16.2
2014031408,15.7,216.7,5.7,0.0,-15.5
2014031409,15.7,200.0,6.0,0.0,-14.7
2014031410,14.8,200.0,5.3,0.0,-13.9
2014031411,14.0,200.0,4.7,0.0,-13.0
2014031412,13.1,200.0,4.0,0.0,-12.2
2014031413,12.3,206.7,4.0,0.0,-11.2
2014031414,11.4,213.3,4.0,0.0,-10.1
2014031415,10.6,220.0,4.0,0.0,-9.1
2014031416,9.9,230.0,3.7,0.0,-8.8
2014031417,9.1,240.0,3.3,0.0,-8.5
2014031418,8.4,250.0,3.0,0.0,-8.2
2014031419,6.9,226.7,2.3,0.0,-7.9
2014031420,5.5,203.3,1.7,0.0,-7.7
2014031421,4.0,180.0,1.0,0.0,-7.4
2014031422,5.2,150.0,1.3,0.0,-7.5
2014031423,6.3,120.0,1.7,0.0,-7.6
2014031500,7.5,90.0,2.0,0.0,-7.7
2014031501,9.4,73.3,1.7,0.0,-7.7
2014031502,11.2,56.7,1.3,0.0,-7.6
2014031503,13.1,40.0,1.0,0.0,-7.6
2014031504,15.4,63.3,1.3,0.0,-7.5
2014031505,17.8,86.7,1.7,0.0,-7.4
2014031506,20.1,110.0,2.0,0.0,-7.3
2014031507,20.5,133.3,2.0,0.0,-7.6
2014031508,21.0,156.7,2.0,0.0,-7.8
2014031509,21.4,180.0,2.0,0.0,-8.1
2014031510,19.2,156.7,2.0,0.0,-6.7
2014031511,17.0,133.3,2.0,0.0,-5.4
2014031512,14.8,110.0,2.0,0.0,-4.0
2014031513,14.0,103.3,2.3,0.0,-3.3
2014031514,13.2,96.7,2.7,0.0,-2.6
2014031515,12.4,90.0,3.0,0.0,-1.9
2014031516,11.4,83.3,3.3,0.0,-3.4
2014031517,10.4,76.7,3.7,0.0,-5.0
2014031518,9.4,70.0,4.0,0.0,-6.5
2014031519,8.8,53.3,3.7,0.0,-6.9
2014031520,8.2,36.7,3.3,0.0,-7.2
2014031521,7.6,20.0,3.0,0.0,-7.6
2014031522,8.2,26.7,2.7,0.0,-8.1
2014031523,8.7,33.3,2.3,0.0,-8.7
2014031600,9.3,40.0,2.0,0.0,-9.2
2014031601,10.7,50.0,2.7,0.0,-9.4
2014031602,12.1,60.0,3.3,0.0,-9.5
2014031603,13.5,70.0,4.0,0.0,-9.7
2014031604,14.2,83.3,3.7,0.0,-8.3
2014031605,15.0,96.7,3.3,0.0,-6.8
2014031606,15.7,110.0,3.0,0.0,-5.4
2014031607,15.7,110.0,3.0,0.0,-4.5
2014031608,15.8,110.0,3.0,0.0,-3.6
2014031609,15.8,110.0,3.0,0.0,-2.7
2014031610,14.6,110.0,2.7,0.0,-2.0
2014031611,13.4,110.0,2.3,0.0,-1.4
2014031612,12.2,110.0,2.0,0.0,-0.7
2014031613,11.1,110.0,1.7,0.0,-0.2
2014031614,10.1,110.0,1.3,0.0,0.4
2014031615,9.0,110.0,1.0,0.0,0.9
2014031616,8.3,193.3,1.0,0.0,0.4
2014031617,7.7,276.7,1.0,0.0,-0.0
2014031618,7.0,360.0,1.0,0.0,-0.5
2014031619,6.6,330.0,1.0,0.0,-0.9
2014031620,6.2,300.0,1.0,0.0,-1.2
2014031621,5.8,270.0,1.0,0.0,-1.6
2014031622,6.6,186.7,1.3,0.0,-1.1
2014031623,7.5,103.3,1.7,0.0,-0.7
2014031700,8.3,20.0,2.0,0.0,-0.2
2014031701,11.3,110.0,3.3,0.0,-2.8
2014031702,14.2,200.0,4.7,0.0,-5.5
2014031703,17.2,290.0,6.0,0.0,-8.1
2014031704,17.7,300.0,5.7,0.0,-7.2
2014031705,18.3,310.0,5.3,0.0,-6.2
2014031706,18.8,320.0,5.0,0.0,-5.3
2014031707,19.2,320.0,5.0,0.0,-5.7
2014031708,19.5,320.0,5.0,0.0,-6.2
2014031709,19.9,320.0,5.0,0.0,-6.6
2014031710,18.8,326.7,4.0,0.0,-6.3
2014031711,17.8,333.3,3.0,0.0,-6.0
2014031712,16.7,340.0,2.0,0.0,-5.7
2014031713,16.3,340.0,2.7,0.0,-6.2
2014031714,16.0,340.0,3.3,0.0,-6.8
2014031715,15.6,340.0,4.0,0.0,-7.3
2014031716,14.5,263.3,3.3,0.0,-7.2
2014031717,13.5,186.7,2.7,0.0,-7.2
2014031718,12.4,110.0,2.0,0.0,-7.1
2014031719,11.0,96.7,1.7,0.0,-7.3
2014031720,9.7,83.3,1.3,0.0,-7.6
2014031721,8.3,70.0,1.0,0.0,-7.8
2014031722,9.7,60.0,1.3,0.0,-8.1
2014031723,11.1,50.0,1.7,0.0,-8.3
2014031800,12.5,40.0,2.0,0.0,-8.6
2014031801,13.1,86.7,2.7,0.0,-7.2
2014031802,13.7,133.3,3.3,0.0,-5.8
2014031803,14.3,180.0,4.0,0.0,-4.4
2014031804,14.3,180.0,4.0,0.0,-4.1
2014031805,14.2,180.0,4.0,0.0,-3.9
2014031806,14.2,180.0,4.0,0.0,-3.6
2014031807,13.6,180.0,4.0,0.0,-3.8
2014031808,12.9,180.0,4.0,0.0,-4.1
2014031809,12.3,180.0,4.0,0.0,-4.3
2014031810,11.5,186.7,3.7,0.0,-5.6
2014031811,10.7,193.3,3.3,0.0,-6.9
2014031812,9.9,200.0,3.0,0.0,-8.2
2014031813,9.5,193.3,2.7,0.0,-8.4
2014031814,9.0,186.7,2.3,0.0,-8.7
2014031815,8.6,180.0,2.0,0.0,-8.9
2014031816,8.3,173.3,2.3,0.0,-8.7
2014031817,8.1,166.7,2.7,0.0,-8.5
2014031818,7.8,160.0,3.0,0.0,-8.3
2014031819,7.4,153.3,2.3,0.0,-7.3
2014031820,7.0,146.7,1.7,0.0,-6.4
2014031821,6.6,140.0,1.0,0.0,-5.4
2014031822,6.7,176.7,1.0,0.0,-4.8
2014031823,6.7,213.3,1.0,0.0,-4.3
2014031900,6.8,250.0,1.0,0.0,-3.7
2014031901,7.6,263.3,1.3,0.0,-3.6
2014031902,8.3,276.7,1.7,0.0,-3.6
2014031903,9.1,290.0,2.0,0.0,-3.5
2014031904,9.5,206.7,2.3,0.0,-3.8
2014031905,9.9,123.3,2.7,0.0,-4.2
2014031906,10.3,40.0,3.0,0.0,-4.5
2014031907,10.8,56.7,2.7,0.0,-3.6
2014031908,11.3,73.3,2.3,0.0,-2.6
2014031909,11.8,90.0,2.0,0.0,-1.7
2014031910,11.3,166.7,2.0,0.0,-2.6
2014031911,10.9,243.3,2.0,0.0,-3.5
2014031912,10.4,320.0,2.0,0.0,-4.4
2014031913,10.3,333.3,3.0,0.0,-7.6
2014031914,10.1,346.7,4.0,0.0,-10.7
2014031915,10.0,360.0,5.0,0.0,-13.9
2014031916,9.7,353.3,4.3,0.0,-13.7
2014031917,9.3,346.7,3.7,0.0,-13.6
2014031918,9.0,340.0,3.0,0.0,-13.4
2014031919,8.6,340.0,3.0,0.0,-13.1
2014031920,8.2,340.0,3.0,0.0,-12.9
2014031921,7.8,340.0,3.0,0.0,-12.6
2014031922,8.5,340.0,3.0,0.0,-12.4
2014031923,9.1,340.0,3.0,0.0,-12.3
2014032000,9.8,340.0,3.0,0.0,-12.1
2014032001,10.9,340.0,3.7,0.0,-12.1
2014032002,12.0,340.0,4.3,0.0,-12.2
2014032003,13.1,340.0,5.0,0.0,-12.2
2014032004,14.2,346.7,5.3,0.0,-12.5
2014032005,15.3,353.3,5.7,0.0,-12.8
2014032006,16.4,360.0,6.0,0.0,-13.1
2014032007,17.0,346.7,5.7,0.0,-13.4
2014032008,17.6,333.3,5.3,0.0,-13.6
2014032009,18.2,320.0,5.0,0.0,-13.9
2014032010,16.8,286.7,4.3,0.0,-12.6
2014032011,15.3,253.3,3.7,0.0,-11.3
2014032012,13.9,220.0,3.0,0.0,-10.0
2014032013,13.6,253.3,2.7,0.0,-10.5
2014032014,13.4,286.7,2.3,0.0,-10.9
2014032015,13.1,320.0,2.0,0.0,-11.4
2014032016,12.5,236.7,1.7,0.0,-11.6
2014032017,12.0,153.3,1.3,0.0,-11.9
2014032018,11.4,70.0,1.0,0.0,-12.1
2014032019,9.0,120.0,1.0,0.0,-11.1
2014032020,6.7,170.0,1.0,0.0,-10.1
2014032021,4.3,220.0,1.0,0.0,-9.1
2014032022,6.6,236.7,1.0,0.0,-8.4
2014032023,8.9,253.3,1.0,0.0,-7.8
2014032100,11.2,270.0,1.0,0.0,-7.1
2014032101,13.6,263.3,1.7,0.0,-8.2
2014032102,16.0,256.7,2.3,0.0,-9.4
2014032103,18.4,250.0,3.0,0.0,-10.5
2014032104,19.3,233.3,3.7,0.0,-10.9
2014032105,20.1,216.7,4.3,0.0,-11.4
2014032106,21.0,200.0,5.0,0.0,-11.8
2014032107,20.7,206.7,5.0,0.0,-11.6
2014032108,20.4,213.3,5.0,0.0,-11.5
2014032109,20.1,220.0,5.0,0.0,-11.3
2014032110,18.9,220.0,4.3,0.0,-10.4
2014032111,17.8,220.0,3.7,0.0,-9.4
2014032112,16.6,220.0,3.0,0.0,-8.5
2014032113,15.7,213.3,2.7,0.0,-8.0
2014032114,14.7,206.7,2.3,0.0,-7.5
2014032115,13.8,200.0,2.0,0.0,-7.0
2014032116,12.9,206.7,2.0,0.0,-6.5
2014032117,11.9,213.3,2.0,0.0,-6.0
2014032118,11.0,220.0,2.0,0.0,-5.5
2014032119,9.4,206.7,1.7,0.0,-5.2
2014032120,7.9,193.3,1.3,0.0,-4.8
2014032121,6.3,180.0,1.0,0.0,-4.5
2014032122,7.8,203.3,1.0,0.0,-4.2
2014032123,9.3,226.7,1.0,0.0,-4.0
2014032200,10.8,250.0,1.0,0.0,-3.7
2014032201,13.6,173.3,2.3,0.0,-6.5
2014032202,16.4,96.7,3.7,0.0,-9.2
2014032203,19.2,20.0,5.0,0.0,-12.0
2014032204,20.4,20.0,4.7,0.0,-13.6
2014032205,21.5,20.0,4.3,0.0,-15.1
2014032206,22.7,20.0,4.0,0.0,-16.7
2014032207,22.3,26.7,3.7,0.0,-16.4
2014032208,21.8,33.3,3.3,0.0,-16.1
2014032209,21.4,40.0,3.0,0.0,-15.8
2014032210,20.3,56.7,2.7,0.0,-15.2
2014032211,19.1,73.3,2.3,0.0,-14.7
2014032212,18.0,90.0,2.0,0.0,-14.1
2014032213,16.1,90.0,2.0,0.0,-10.6
2014032214,14.1,90.0,2.0,0.0,-7.1
2014032215,12.2,90.0,2.0,0.0,-3.6
2014032216,11.0,83.3,2.0,0.0,-3.9
2014032217,9.9,76.7,2.0,0.0,-4.2
2014032218,8.7,70.0,2.0,0.0,-4.5
2014032219,8.0,70.0,1.7,0.0,-4.2
2014032220,7.3,70.0,1.3,0.0,-3.9
2014032221,6.6,70.0,1.0,0.0,-3.6
2014032222,7.8,70.0,1.0,0.0,-3.0
2014032223,9.1,70.0,1.0,0.0,-2.3
2014032300,10.3,70.0,1.0,0.0,-1.7
2014032301,12.0,130.0,1.3,0.0,-1.3
2014032302,13.7,190.0,1.7,0.0,-0.8
2014032303,15.4,250.0,2.0,0.0,-0.4
2014032304,16.4,220.0,2.0,0.0,-0.7
2014032305,17.5,190.0,2.0,0.0,-1.0
2014032306,18.5,160.0,2.0,0.0,-1.3
2014032307,18.8,173.3,2.3,0.0,-0.7
2014032308,19.0,186.7,2.7,0.0,-0.2
2014032309,19.3,200.0,3.0,0.0,0.4
2014032310,18.0,186.7,2.7,0.0,-0.1
2014032311,16.8,173.3,2.3,0.0,-0.6
2014032312,15.5,160.0,2.0,0.0,-1.1
2014032313,14.6,153.3,2.0,0.0,-0.0
2014032314,13.7,146.7,2.0,0.0,1.0
2014032315,12.8,140.0,2.0,0.0,2.1
2014032316,11.6,213.3,1.7,0.0,2.0
2014032317,10.4,286.7,1.3,0.0,1.9
2014032318,9.2,360.0,1.0,0.0,1.8
2014032319,8.6,263.3,1.3,0.0,2.0
2014032320,7.9,166.7,1.7,0.0,2.2
2014032321,7.3,70.0,2.0,0.0,2.4
2014032322,7.7,76.7,1.7,0.0,2.6
2014032323,8.2,83.3,1.3,0.0,2.8
2014032400,8.6,90.0,1.0,0.0,3.0
2014032401,10.6,180.0,1.0,0.0,3.0
2014032402,12.6,270.0,1.0,0.0,3.1
2014032403,14.6,360.0,1.0,0.0,3.1
2014032404,16.3,306.7,1.7,0.0,3.3
2014032405,18.0,253.3,2.3,0.0,3.6
2014032406,19.7,200.0,3.0,0.0,3.8
2014032407,20.0,206.7,3.3,0.0,3.5
2014032408,20.2,213.3,3.7,0.0,3.1
2014032409,20.5,220.0,4.0,0.0,2.8
2014032410,19.2,213.3,3.0,0.0,3.1
2014032411,17.8,206.7,2.0,0.0,3.3
2014032412,16.5,200.0,1.0,0.0,3.6
2014032413,15.2,146.7,1.0,0.0,3.7
2014032414,13.8,93.3,1.0,0.0,3.9
2014032415,12.5,40.0,1.0,0.0,4.0
2014032416,11.5,26.7,0.7,0.0,3.8
2014032417,10.6,13.3,0.3,0.0,3.6
2014032418,9.6,0.0,0.0,0.0,3.4
2014032419,9.6,13.3,0.3,0.0,3.5
2014032420,9.6,26.7,0.7,0.0,3.7
2014032421,9.6,40.0,1.0,0.0,3.8
2014032422,10.4,33.3,1.0,0.0,3.6
2014032423,11.3,26.7,1.0,0.0,3.3
2014032500,12.1,20.0,1.0,0.0,3.1
2014032501,13.9,53.3,1.3,0.0,3.2
2014032502,15.6,86.7,1.7,0.0,3.3
2014032503,17.4,120.0,2.0,0.0,3.4
2014032504,19.2,153.3,2.3,0.0,3.6
2014032505,20.9,186.7,2.7,0.0,3.7
2014032506,22.7,220.0,3.0,0.0,3.8
2014032507,22.4,213.3,3.0,0.0,4.5
2014032508,22.2,206.7,3.0,0.0,5.1
2014032509,21.9,200.0,3.0,0.0,5.8
2014032510,20.5,186.7,2.3,0.0,5.6
2014032511,19.1,173.3,1.7,0.0,5.5
2014032512,17.7,160.0,1.0,0.0,5.3
2014032513,16.9,173.3,1.0,0.0,5.9
2014032514,16.0,186.7,1.0,0.0,6.4
2014032515,15.2,200.0,1.0,0.0,7.0
2014032516,14.7,186.7,1.3,0.0,7.6
2014032517,14.1,173.3,1.7,0.0,8.1
2014032518,13.6,160.0,2.0,0.0,8.7
2014032519,12.6,180.0,1.7,0.0,8.4
2014032520,11.6,200.0,1.3,0.0,8.0
2014032521,10.6,220.0,1.0,0.0,7.7
2014032522,11.0,170.0,1.3,0.0,7.9
2014032523,11.5,120.0,1.7,0.0,8.2
2014032600,11.9,70.0,2.0,0.0,8.4
2014032601,13.8,76.7,2.0,0.0,8.5
2014032602,15.8,83.3,2.0,0.0,8.7
2014032603,17.7,90.0,2.0,0.0,8.8
2014032604,19.5,133.3,2.7,0.0,9.0
2014032605,21.2,176.7,3.3,0.0,9.2
2014032606,23.0,220.0,4.0,0.0,9.4
2014032607,22.9,213.3,4.0,0.0,9.7
2014032608,22.9,206.7,4.0,0.0,10.0
2014032609,22.8,200.0,4.0,0.0,10.3
2014032610,21.1,156.7,3.0,0.0,10.1
2014032611,19.4,113.3,2.0,0.0,10.0
2014032612,17.7,70.0,1.0,0.0,9.8
2014032613,16.6,46.7,0.7,0.0,9.6
2014032614,15.4,23.3,0.3,0.0,9.5
2014032615,14.3,0.0,0.0,0.0,9.3
2014032616,13.8,0.0,0.0,0.0,9.4
2014032617,13.2,0.0,0.0,0.0,9.4
2014032618,12.7,0.0,0.0,0.0,9.5
2014032619,12.3,6.7,0.3,0.0,9.4
2014032620,12.0,13.3,0.7,0.0,9.4
2014032621,11.6,20.0,1.0,0.0,9.3
2014032622,12.3,36.7,1.7,0.0,9.5
2014032623,13.0,53.3,2.3,0.0,9.7
2014032700,13.7,70.0,3.0,0.0,9.9
2014032701,14.3,60.0,2.7,0.0,10.2
2014032702,14.9,50.0,2.3,0.0,10.4
2014032703,15.5,40.0,2.0,0.0,10.7
2014032704,15.4,63.3,2.3,0.0,9.2
2014032705,15.3,86.7,2.7,0.0,7.7
2014032706,15.2,110.0,3.0,0.0,6.2
2014032707,15.3,193.3,3.0,0.0,5.4
2014032708,15.5,276.7,3.0,0.0,4.5
2014032709,15.6,360.0,3.0,0.0,3.7
2014032710,15.1,246.7,2.3,0.0,3.5
2014032711,14.5,133.3,1.7,0.0,3.4
2014032712,14.0,20.0,1.0,0.0,3.2
2014032713,13.6,36.7,1.0,0.0,3.4
2014032714,13.1,53.3,1.0,0.0,3.7
2014032715,12.7,70.0,1.0,0.0,3.9
2014032716,12.7,53.3,1.3,0.0,4.3
2014032717,12.7,36.7,1.7,0.0,4.7
2014032718,12.7,20.0,2.0,0.0,5.1
2014032719,12.8,20.0,2.0,0.0,5.6
2014032720,13.0,20.0,2.0,0.0,6.0
2014032721,13.1,20.0,2.0,0.0,6.5
2014032722,13.5,20.0,2.0,0.0,7.5
2014032723,13.8,20.0,2.0,0.0,8.6
2014032800,14.2,20.0,2.0,0.0,9.6
2014032801,15.1,26.7,2.3,0.0,9.4
2014032802,15.9,33.3,2.7,0.0,9.2
2014032803,16.8,40.0,3.0,0.0,9.0
2014032804,18.4,40.0,3.3,0.0,8.1
2014032805,19.9,40.0,3.7,0.0,7.1
2014032806,21.5,40.0,4.0,0.0,6.2
2014032807,21.3,63.3,3.3,0.0,6.6
2014032808,21.0,86.7,2.7,0.0,7.0
2014032809,20.8,110.0,2.0,0.0,7.4
2014032810,19.5,110.0,1.7,0.0,7.9
2014032811,18.2,110.0,1.3,0.0,8.3
2014032812,16.9,110.0,1.0,0.0,8.8
2014032813,15.8,110.0,1.0,0.0,9.0
2014032814,14.7,110.0,1.0,0.0,9.3
2014032815,13.6,110.0,1.0,0.0,9.5
2014032816,14.1,186.7,1.3,0.0,7.1
2014032817,14.7,263.3,1.7,0.0,4.8
2014032818,15.2,340.0,2.0,0.0,2.4
2014032819,15.1,346.7,2.3,0.0,1.9
2014032820,14.9,353.3,2.7,0.0,1.5
2014032821,14.8,360.0,3.0,0.0,1.0
2014032822,15.0,246.7,2.7,0.0,1.3
2014032823,15.1,133.3,2.3,0.0,1.5
2014032900,15.3,20.0,2.0,0.0,1.8
2014032901,16.1,20.0,3.0,0.0,1.8
2014032902,16.9,20.0,4.0,0.0,1.7
2014032903,17.7,20.0,5.0,0.0,1.7
2014032904,18.8,103.3,4.3,0.0,1.6
2014032905,20.0,186.7,3.7,0.0,1.5
2014032906,21.1,270.0,3.0,0.0,1.4
2014032907,21.3,210.0,2.7,0.0,1.2
2014032908,21.5,150.0,2.3,0.0,1.0
2014032909,21.7,90.0,2.0,0.0,0.8
