Datetime,Temp,Wind_dir,Wind_speed,Prec,Dew_point
2014082907,26.8,110.0,2.3,0.6,22.6
2014082908,26.7,200.0,2.7,0.3,22.8
2014082909,26.5,290.0,3.0,0.0,23.0
2014082910,25.9,216.7,2.3,0.0,22.8
2014082911,25.4,143.3,1.7,0.0,22.5
2014082912,24.8,70.0,1.0,0.0,22.3
2014082913,24.4,46.7,0.7,0.0,22.1
2014082914,24.0,23.3,0.3,0.0,21.9
2014082915,23.6,0.0,0.0,0.0,21.7
2014082916,23.5,0.0,0.0,0.0,21.7
2014082917,23.4,0.0,0.0,0.0,21.6
2014082918,23.3,0.0,0.0,0.0,21.6
2014082919,23.3,0.0,0.0,4.6,21.6
2014082920,23.3,0.0,0.0,9.3,21.7
2014082921,23.3,0.0,0.0,13.9,21.7
2014082922,24.0,6.7,1.0,9.6,21.5
2014082923,24.6,13.3,2.0,5.2,21.4
2014083000,25.3,20.0,3.0,0.9,21.2
2014083001,26.2,26.7,2.7,0.6,21.3
2014083002,27.1,33.3,2.3,0.3,21.4
2014083003,28.0,40.0,2.0,0.0,21.5
2014083004,28.0,40.0,2.3,0.0,21.3
2014083005,28.1,40.0,2.7,0.0,21.1
2014083006,28.1,40.0,3.0,0.0,20.9
2014083007,27.5,50.0,3.3,0.0,21.2
2014083008,27.0,60.0,3.7,0.0,21.5
2014083009,26.4,70.0,4.0,0.0,21.8
2014083010,25.8,70.0,4.0,0.0,21.9
2014083011,25.3,70.0,4.0,0.0,21.9
2014083012,24.7,70.0,4.0,0.0,22.0
2014083013,24.5,70.0,3.3,0.0,21.9
2014083014,24.3,70.0,2.7,0.0,21.7
2014083015,24.1,70.0,2.0,0.0,21.6
2014083016,24.0,70.0,2.0,0.0,21.8
2014083017,23.9,70.0,2.0,0.0,21.9
2014083018,23.8,70.0,2.0,0.0,22.1
2014083019,24.0,70.0,1.7,0.0,22.1
2014083020,24.1,70.0,1.3,0.0,22.2
2014083021,24.3,70.0,1.0,0.0,22.2
2014083022,24.7,76.7,1.7,0.0,22.3
2014083023,25.1,83.3,2.3,0.0,22.3
2014083100,25.5,90.0,3.0,0.0,22.4
2014083101,26.0,96.7,2.7,0.0,22.2
2014083102,26.6,103.3,2.3,0.0,22.0
2014083103,27.1,110.0,2.0,0.0,21.8
2014083104,26.7,120.0,2.3,2.7,21.9
2014083105,26.3,130.0,2.7,5.3,21.9
2014083106,25.9,140.0,3.0,8.0,22.0
2014083107,26.0,123.3,2.7,5.3,22.1
2014083108,26.1,106.7,2.3,2.7,22.3
2014083109,26.2,90.0,2.0,0.0,22.4
2014083110,26.0,106.7,2.0,0.0,22.1
2014083111,25.7,123.3,2.0,0.0,21.9
2014083112,25.5,140.0,2.0,0.0,21.6
2014083113,25.5,146.7,2.0,0.0,22.0
2014083114,25.6,153.3,2.0,0.0,22.3
2014083115,25.6,160.0,2.0,0.0,22.7
2014083116,25.4,136.7,1.7,3.0,23.1
2014083117,25.1,113.3,1.3,6.0,23.5
2014083118,24.9,90.0,1.0,9.0,23.9
2014083119,24.9,106.7,1.3,17.7,23.9
2014083120,24.9,123.3,1.7,26.3,24.0
2014083121,24.9,140.0,2.0,35.0,24.0
2014083122,25.1,166.7,3.0,40.0,23.9
2014083123,25.3,193.3,4.0,45.0,23.8
2014090100,25.5,220.0,5.0,50.0,23.7
2014090101,26.6,243.3,5.3,33.3,23.7
2014090102,27.6,266.7,5.7,16.7,23.8
2014090103,28.7,290.0,6.0,0.0,23.8
2014090104,28.6,300.0,6.0,0.0,23.6
2014090105,28.5,310.0,6.0,0.0,23.5
2014090106,28.4,320.0,6.0,0.0,23.3
2014090107,28.0,320.0,5.3,0.0,23.5
2014090108,27.7,320.0,4.7,0.0,23.6
2014090109,27.3,320.0,4.0,0.0,23.8
2014090110,26.8,310.0,3.7,0.0,23.7
2014090111,26.4,300.0,3.3,0.0,23.5
2014090112,25.9,290.0,3.0,0.0,23.4
2014090113,25.6,283.3,2.7,0.0,23.4
2014090114,25.2,276.7,2.3,0.0,23.3
2014090115,24.9,270.0,2.0,0.0,23.3
2014090116,24.7,276.7,1.7,0.0,23.2
2014090117,24.4,283.3,1.3,0.0,23.1
2014090118,24.2,290.0,1.0,0.0,23.0
2014090119,24.1,276.7,1.0,10.7,22.9
2014090120,23.9,263.3,1.0,21.4,22.7
2014090121,23.8,250.0,1.0,32.1,22.6
2014090122,24.4,250.0,2.0,21.4,22.8
2014090123,25.0,250.0,3.0,10.7,22.9
2014090200,25.6,250.0,4.0,0.0,23.1
2014090201,26.9,250.0,4.0,0.0,22.9
2014090202,28.1,250.0,4.0,0.0,22.8
2014090203,29.4,250.0,4.0,0.0,22.6
2014090204,29.9,250.0,3.7,0.0,22.9
2014090205,30.5,250.0,3.3,0.0,23.1
2014090206,31.0,250.0,3.0,0.0,23.4
2014090207,31.0,166.7,2.0,0.0,23.5
2014090208,30.9,83.3,1.0,0.0,23.7
2014090209,30.9,0.0,0.0,0.0,23.8
2014090210,29.0,106.7,2.0,4.3,23.7
2014090211,27.1,213.3,4.0,8.7,23.5
2014090212,25.2,320.0,6.0,13.0,23.4
2014090213,24.9,280.0,5.3,8.7,23.4
2014090214,24.7,240.0,4.7,4.3,23.4
2014090215,24.4,200.0,4.0,0.0,23.4
2014090216,24.4,230.0,4.0,9.0,23.3
2014090217,24.4,260.0,4.0,18.0,23.3
2014090218,24.4,290.0,4.0,27.0,23.2
2014090219,24.0,283.3,3.3,39.4,22.8
2014090220,23.6,276.7,2.7,51.8,22.4
2014090221,23.2,270.0,2.0,64.2,22.0
2014090222,23.1,270.0,1.5,52.5,22.0
2014090223,23.0,270.0,1.0,40.7,22.1
2014090300,22.9,270.0,0.5,29.0,22.1
2014090301,22.9,270.0,1.3,19.3,21.9
2014090302,23.0,270.0,2.2,9.7,21.8
2014090303,23.0,270.0,3.0,0.0,21.6
2014090304,23.7,270.0,2.7,2.7,21.7
2014090305,24.3,270.0,2.3,5.3,21.8
2014090306,25.0,270.0,2.0,8.0,21.9
2014090307,25.4,263.3,2.0,5.3,21.6
2014090308,25.8,256.7,2.0,2.7,21.3
2014090309,26.2,250.0,2.0,0.0,21.0
2014090310,25.5,256.7,2.7,0.0,21.1
2014090311,24.7,263.3,3.3,0.1,21.2
2014090312,24.0,270.0,4.0,0.1,21.3
2014090313,23.5,180.0,2.7,0.1,21.2
2014090314,23.0,90.0,1.3,0.0,21.2
2014090315,22.5,0.0,0.0,0.0,21.1
2014090316,22.4,90.0,1.0,1.0,20.7
2014090317,22.3,180.0,2.0,2.0,20.3
2014090318,22.2,270.0,3.0,3.0,19.9
2014090319,21.8,270.0,2.7,7.7,19.8
2014090320,21.4,270.0,2.3,12.3,19.6
2014090321,21.0,270.0,2.0,17.0,19.5
2014090322,21.5,276.7,2.3,12.3,19.7
2014090323,22.0,283.3,2.7,7.7,20.0
2014090400,22.5,290.0,3.0,3.0,20.2
2014090401,23.8,283.3,3.0,2.0,20.0
2014090402,25.0,276.7,3.0,1.0,19.9
2014090403,26.3,270.0,3.0,0.0,19.7
2014090404,26.2,203.3,2.7,0.0,19.8
2014090405,26.0,136.7,2.3,0.0,19.9
2014090406,25.9,70.0,2.0,0.0,20.0
2014090407,26.4,60.0,1.7,0.0,19.8
2014090408,26.8,50.0,1.3,0.0,19.6
2014090409,27.3,40.0,1.0,0.0,19.4
2014090410,26.3,56.7,1.3,0.0,19.9
2014090411,25.3,73.3,1.7,0.0,20.5
2014090412,24.3,90.0,2.0,0.0,21.0
2014090413,24.0,96.7,2.0,0.0,20.8
2014090414,23.8,103.3,2.0,0.0,20.6
2014090415,23.5,110.0,2.0,0.0,20.4
2014090416,23.0,73.3,1.3,0.0,20.4
2014090417,22.5,36.7,0.7,0.0,20.5
2014090418,22.0,0.0,0.0,0.0,20.5
2014090419,21.8,0.0,0.0,0.0,20.5
2014090420,21.7,0.0,0.0,0.0,20.5
2014090421,21.5,0.0,0.0,0.0,20.5
2014090422,22.9,36.7,0.7,0.0,20.7
2014090423,24.4,73.3,1.3,0.0,21.0
2014090500,25.8,110.0,2.0,0.0,21.2
2014090501,26.5,133.3,2.3,0.0,20.4
2014090502,27.2,156.7,2.7,0.0,19.7
2014090503,27.9,180.0,3.0,0.0,18.9
2014090504,28.1,143.3,3.7,0.0,19.6
2014090505,28.4,106.7,4.3,0.0,20.2
2014090506,28.6,70.0,5.0,0.0,20.9
2014090507,28.1,83.3,4.7,0.0,20.8
2014090508,27.6,96.7,4.3,0.0,20.8
2014090509,27.1,110.0,4.0,0.0,20.7
2014090510,26.5,110.0,3.7,0.0,20.8
2014090511,26.0,110.0,3.3,0.0,21.0
2014090512,25.4,110.0,3.0,0.0,21.1
2014090513,25.2,110.0,3.0,0.0,21.3
2014090514,25.1,110.0,3.0,0.0,21.4
2014090515,24.9,110.0,3.0,0.0,21.6
2014090516,24.8,110.0,2.7,0.0,21.7
2014090517,24.8,110.0,2.3,0.0,21.7
2014090518,24.7,110.0,2.0,0.0,21.8
2014090519,24.6,103.3,2.0,0.0,21.9
2014090520,24.6,96.7,2.0,0.0,22.1
2014090521,24.5,90.0,2.0,0.0,22.2
2014090522,24.9,83.3,2.3,0.0,22.4
2014090523,25.3,76.7,2.7,0.0,22.6
2014090600,25.7,70.0,3.0,0.0,22.8
2014090601,26.5,60.0,3.0,0.0,22.7
2014090602,27.2,50.0,3.0,0.0,22.6
2014090603,28.0,40.0,3.0,0.0,22.5
2014090604,28.3,40.0,3.3,0.0,22.0
2014090605,28.5,40.0,3.7,0.0,21.6
2014090606,28.8,40.0,4.0,0.0,21.1
2014090607,28.3,50.0,4.0,0.0,21.1
2014090608,27.9,60.0,4.0,0.0,21.0
2014090609,27.4,70.0,4.0,0.0,21.0
2014090610,26.6,70.0,3.7,0.0,21.2
2014090611,25.7,70.0,3.3,0.0,21.4
2014090612,24.9,70.0,3.0,0.0,21.6
2014090613,24.7,70.0,2.7,0.0,21.6
2014090614,24.6,70.0,2.3,0.0,21.7
2014090615,24.4,70.0,2.0,0.0,21.7
2014090616,24.1,76.7,1.7,0.0,21.9
2014090617,23.9,83.3,1.3,0.0,22.0
2014090618,23.6,90.0,1.0,0.0,22.2
2014090619,23.6,83.3,1.0,0.0,22.2
2014090620,23.5,76.7,1.0,0.0,22.3
2014090621,23.5,70.0,1.0,0.0,22.3
2014090622,24.0,70.0,1.3,0.0,22.2
2014090623,24.5,70.0,1.7,0.0,22.0
2014090700,25.0,70.0,2.0,0.0,21.9
2014090701,25.9,53.3,2.3,0.0,21.7
2014090702,26.8,36.7,2.7,0.0,21.5
2014090703,27.7,20.0,3.0,0.0,21.3
2014090704,28.0,36.7,3.0,0.0,21.3
2014090705,28.3,53.3,3.0,0.0,21.4
2014090706,28.6,70.0,3.0,0.0,21.4
2014090707,28.1,70.0,3.0,0.0,21.4
2014090708,27.7,70.0,3.0,0.0,21.5
2014090709,27.2,70.0,3.0,0.0,21.5
2014090710,26.5,76.7,2.7,0.0,21.4
2014090711,25.8,83.3,2.3,0.0,21.3
2014090712,25.1,90.0,2.0,0.0,21.2
2014090713,24.8,96.7,1.7,0.0,21.2
2014090714,24.6,103.3,1.3,0.0,21.2
2014090715,24.3,110.0,1.0,0.0,21.2
2014090716,23.9,73.3,0.7,0.0,21.2
2014090717,23.6,36.7,0.3,0.0,21.3
2014090718,23.2,0.0,0.0,0.0,21.3
2014090719,23.0,0.0,0.0,0.0,21.3
2014090720,22.8,0.0,0.0,0.0,21.4
2014090721,22.6,0.0,0.0,0.0,21.4
2014090722,23.5,23.3,0.7,0.0,21.6
2014090723,24.3,46.7,1.3,0.0,21.9
2014090800,25.2,70.0,2.0,0.0,22.1
2014090801,25.9,70.0,1.7,0.0,21.9
2014090802,26.5,70.0,1.3,0.0,21.7
2014090803,27.2,70.0,1.0,0.0,21.5
2014090804,27.6,83.3,1.7,0.0,20.7
2014090805,28.0,96.7,2.3,0.0,19.9
2014090806,28.4,110.0,3.0,0.0,19.1
2014090807,28.1,96.7,2.7,0.0,19.6
2014090808,27.7,83.3,2.3,0.0,20.2
2014090809,27.4,70.0,2.0,0.0,20.7
2014090810,26.7,83.3,2.0,0.0,20.6
2014090811,26.0,96.7,2.0,0.0,20.4
2014090812,25.3,110.0,2.0,0.0,20.3
2014090813,25.1,103.3,2.0,0.0,20.5
2014090814,24.8,96.7,2.0,0.0,20.7
2014090815,24.6,90.0,2.0,0.0,20.9
2014090816,24.6,96.7,2.0,0.0,21.0
2014090817,24.6,103.3,2.0,0.0,21.0
2014090818,24.6,110.0,2.0,0.0,21.1
2014090819,24.6,120.0,1.7,0.0,21.1
2014090820,24.5,130.0,1.3,0.0,21.0
2014090821,24.5,140.0,1.0,0.0,21.0
2014090822,25.0,123.3,1.0,0.0,21.1
2014090823,25.5,106.7,1.0,0.0,21.3
2014090900,26.0,90.0,1.0,0.0,21.4
2014090901,26.8,83.3,1.7,0.0,21.0
2014090902,27.5,76.7,2.3,0.0,20.5
2014090903,28.3,70.0,3.0,0.0,20.1
2014090904,28.3,70.0,3.3,0.0,20.1
2014090905,28.3,70.0,3.7,0.0,20.1
2014090906,28.3,70.0,4.0,0.0,20.1
2014090907,27.7,76.7,4.0,0.0,20.7
2014090908,27.0,83.3,4.0,0.0,21.2
2014090909,26.4,90.0,4.0,0.0,21.8
2014090910,26.1,90.0,3.3,0.0,21.6
2014090911,25.7,90.0,2.7,0.0,21.5
2014090912,25.4,90.0,2.0,0.0,21.3
2014090913,25.4,96.7,2.0,0.0,21.3
2014090914,25.3,103.3,2.0,0.0,21.2
2014090915,25.3,110.0,2.0,0.0,21.2
2014090916,25.1,96.7,2.0,0.0,21.5
2014090917,24.9,83.3,2.0,0.0,21.9
2014090918,24.7,70.0,2.0,0.0,22.2
2014090919,24.5,70.0,2.3,0.0,21.8
2014090920,24.4,70.0,2.7,0.0,21.5
2014090921,24.2,70.0,3.0,0.0,21.1
2014090922,24.5,70.0,2.7,0.0,21.0
2014090923,24.8,70.0,2.3,0.0,20.9
2014091000,25.1,70.0,2.0,0.0,20.8
2014091001,25.6,60.0,2.0,0.0,21.3
2014091002,26.1,50.0,2.0,0.0,21.7
2014091003,26.6,40.0,2.0,0.0,22.2
2014091004,26.5,40.0,2.7,0.0,22.2
2014091005,26.3,40.0,3.3,0.0,22.3
2014091006,26.2,40.0,4.0,0.0,22.3
2014091007,25.8,50.0,3.7,0.0,21.8
2014091008,25.5,60.0,3.3,0.0,21.3
2014091009,25.1,70.0,3.0,0.0,20.8
2014091010,24.9,70.0,3.0,0.0,20.4
2014091011,24.7,70.0,3.0,0.0,20.0
2014091012,24.5,70.0,3.0,0.0,19.6
2014091013,24.4,70.0,3.0,0.0,18.7
2014091014,24.2,70.0,3.0,0.0,17.8
2014091015,24.1,70.0,3.0,0.0,16.9
2014091016,23.9,70.0,2.7,0.0,17.3
2014091017,23.7,70.0,2.3,0.0,17.8
2014091018,23.5,70.0,2.0,0.0,18.2
2014091019,23.4,76.7,2.0,0.0,18.5
2014091020,23.3,83.3,2.0,0.0,18.9
2014091021,23.2,90.0,2.0,0.0,19.2
2014091022,23.6,73.3,2.3,0.0,19.2
2014091023,23.9,56.7,2.7,0.0,19.2
2014091100,24.3,40.0,3.0,0.0,19.2
2014091101,24.7,50.0,3.3,0.0,18.5
2014091102,25.2,60.0,3.7,0.0,17.7
2014091103,25.6,70.0,4.0,0.0,17.0
2014091104,25.8,70.0,4.0,0.0,17.3
2014091105,26.1,70.0,4.0,0.0,17.6
2014091106,26.3,70.0,4.0,0.0,17.9
2014091107,25.9,76.7,3.7,0.0,18.0
2014091108,25.6,83.3,3.3,0.0,18.1
2014091109,25.2,90.0,3.0,0.0,18.2
2014091110,24.9,90.0,3.0,0.0,18.4
2014091111,24.5,90.0,3.0,0.0,18.6
2014091112,24.2,90.0,3.0,0.0,18.8
2014091113,24.2,106.7,2.7,0.0,18.9
2014091114,24.1,123.3,2.3,0.0,18.9
2014091115,24.1,140.0,2.0,0.0,19.0
2014091116,24.0,130.0,2.0,0.0,19.0
2014091117,23.8,120.0,2.0,0.0,19.0
2014091118,23.7,110.0,2.0,0.0,19.0
2014091119,23.8,110.0,2.0,0.0,19.2
2014091120,23.9,110.0,2.0,0.0,19.5
2014091121,24.0,110.0,2.0,0.0,19.7
2014091122,24.1,110.0,2.0,0.0,19.7
2014091123,24.2,110.0,2.0,0.0,19.8
2014091200,24.3,110.0,2.0,0.0,19.8
2014091201,24.6,106.7,2.0,0.0,19.9
2014091202,24.8,103.3,2.0,0.0,20.1
2014091203,25.0,100.0,2.0,0.0,20.2
2014091204,25.3,96.7,2.0,0.1,20.3
2014091205,25.6,93.3,2.0,0.1,20.5
2014091206,25.8,90.0,2.0,0.1,20.6
2014091207,25.8,106.7,2.3,0.1,21.0
2014091208,25.9,123.3,2.7,0.0,21.4
2014091209,25.9,140.0,3.0,0.0,21.8
2014091210,25.6,130.0,3.0,0.0,22.2
2014091211,25.3,120.0,3.0,0.0,22.7
2014091212,25.0,110.0,3.0,0.0,23.1
2014091213,24.6,80.0,3.0,0.0,22.9
2014091214,24.2,50.0,3.0,0.0,22.8
2014091215,23.8,20.0,3.0,0.0,22.6
2014091216,23.4,36.7,3.3,1.0,22.3
2014091217,23.0,53.3,3.7,2.0,21.9
2014091218,22.6,70.0,4.0,3.0,21.6
2014091219,22.5,70.0,3.7,3.2,21.6
2014091220,22.4,70.0,3.3,3.3,21.5
2014091221,22.3,70.0,3.0,3.5,21.5
2014091222,22.2,70.0,3.3,3.0,21.4
2014091223,22.2,70.0,3.7,2.5,21.4
2014091300,22.1,70.0,4.0,2.0,21.3
2014091301,22.2,70.0,4.0,1.3,21.3
2014091302,22.2,70.0,4.0,0.7,21.3
2014091303,22.3,70.0,4.0,0.0,21.3
2014091304,22.8,76.7,3.7,0.3,21.2
2014091305,23.3,83.3,3.3,0.7,21.0
2014091306,23.8,90.0,3.0,1.0,20.9
2014091307,23.8,83.3,3.0,0.7,20.8
2014091308,23.8,76.7,3.0,0.3,20.8
2014091309,23.8,70.0,3.0,0.0,20.7
2014091310,23.8,60.0,3.0,0.0,20.6
2014091311,23.7,50.0,3.0,0.1,20.5
2014091312,23.7,40.0,3.0,0.1,20.4
2014091313,23.6,40.0,2.7,0.1,20.7
2014091314,23.6,40.0,2.3,0.0,21.1
2014091315,23.5,40.0,2.0,0.0,21.4
2014091316,23.5,50.0,2.0,0.0,21.3
2014091317,23.4,60.0,2.0,0.0,21.2
2014091318,23.4,70.0,2.0,0.0,21.1
2014091319,23.5,70.0,2.3,0.8,20.9
2014091320,23.6,70.0,2.7,1.7,20.6
2014091321,23.7,70.0,3.0,2.5,20.4
2014091322,24.0,70.0,3.7,2.2,20.5
2014091323,24.3,70.0,4.3,1.8,20.6
2014091400,24.6,70.0,5.0,1.5,20.7
2014091401,25.0,70.0,5.0,1.0,20.5
2014091402,25.5,70.0,5.0,0.5,20.2
2014091403,25.9,70.0,5.0,0.0,20.0
2014091404,26.2,76.7,4.7,0.0,19.9
2014091405,26.5,83.3,4.3,0.0,19.8
2014091406,26.8,90.0,4.0,0.0,19.7
2014091407,26.3,90.0,4.0,0.0,19.6
2014091408,25.9,90.0,4.0,0.0,19.4
2014091409,25.4,90.0,4.0,0.0,19.3
2014091410,24.8,90.0,3.7,0.0,19.6
2014091411,24.3,90.0,3.3,0.0,19.9
2014091412,23.7,90.0,3.0,0.0,20.2
2014091413,23.6,83.3,3.0,0.0,20.2
2014091414,23.4,76.7,3.0,0.0,20.3
2014091415,23.3,70.0,3.0,0.0,20.3
2014091416,23.3,76.7,3.0,0.0,20.3
2014091417,23.2,83.3,3.0,0.0,20.3
2014091418,23.2,90.0,3.0,0.0,20.3
2014091419,23.2,83.3,3.0,0.0,20.3
2014091420,23.1,76.7,3.0,0.0,20.2
2014091421,23.1,70.0,3.0,0.0,20.2
2014091422,23.3,70.0,3.7,0.0,20.0
2014091423,23.6,70.0,4.3,0.0,19.9
2014091500,23.8,70.0,5.0,0.0,19.7
2014091501,24.7,70.0,5.0,0.0,19.6
2014091502,25.5,70.0,5.0,0.0,19.4
2014091503,26.4,70.0,5.0,0.0,19.3
2014091504,26.4,76.7,4.7,0.0,18.9
2014091505,26.3,83.3,4.3,0.0,18.6
2014091506,26.3,90.0,4.0,0.0,18.2
2014091507,26.0,83.3,4.0,0.0,17.9
2014091508,25.7,76.7,4.0,0.0,17.6
2014091509,25.4,70.0,4.0,0.0,17.3
2014091510,24.8,70.0,3.7,0.0,17.7
2014091511,24.1,70.0,3.3,0.0,18.2
2014091512,23.5,70.0,3.0,0.0,18.6
2014091513,23.3,70.0,2.7,0.0,18.7
2014091514,23.2,70.0,2.3,0.0,18.7
2014091515,23.0,70.0,2.0,0.0,18.8
2014091516,22.7,70.0,2.0,0.0,19.1
2014091517,22.5,70.0,2.0,0.0,19.3
2014091518,22.2,70.0,2.0,0.0,19.6
2014091519,22.3,70.0,2.3,0.0,19.6
2014091520,22.4,70.0,2.7,0.0,19.7
2014091521,22.5,70.0,3.0,0.0,19.7
2014091522,23.0,70.0,3.3,0.0,19.5
2014091523,23.4,70.0,3.7,0.0,19.4
2014091600,23.9,70.0,4.0,0.0,19.2
2014091601,24.6,76.7,4.0,0.0,19.2
2014091602,25.3,83.3,4.0,0.0,19.2
2014091603,26.0,90.0,4.0,0.0,19.2
2014091604,26.2,90.0,4.0,0.0,19.4
2014091605,26.4,90.0,4.0,0.0,19.5
2014091606,26.6,90.0,4.0,0.0,19.7
2014091607,26.1,90.0,3.7,0.0,20.0
2014091608,25.5,90.0,3.3,0.0,20.2
2014091609,25.0,90.0,3.0,0.0,20.5
2014091610,24.7,83.3,3.0,0.0,20.0
2014091611,24.4,76.7,3.0,0.0,19.5
2014091612,24.1,70.0,3.0,0.0,19.0
2014091613,24.1,83.3,2.7,0.0,18.8
2014091614,24.2,96.7,2.3,0.0,18.6
2014091615,24.2,110.0,2.0,0.0,18.4
2014091616,24.1,96.7,2.3,0.0,18.5
2014091617,24.0,83.3,2.7,0.0,18.7
2014091618,23.9,70.0,3.0,0.0,18.8
2014091619,23.8,70.0,2.7,0.0,18.7
2014091620,23.7,70.0,2.3,0.0,18.6
2014091621,23.6,70.0,2.0,0.0,18.5
2014091622,24.2,83.3,2.7,0.0,18.1
2014091623,24.8,96.7,3.3,0.0,17.7
2014091700,25.4,110.0,4.0,0.0,17.3
2014091701,25.6,96.7,4.0,0.0,17.6
2014091702,25.7,83.3,4.0,0.0,17.8
2014091703,25.9,70.0,4.0,0.0,18.1
2014091704,25.8,70.0,3.7,0.0,18.1
2014091705,25.6,70.0,3.3,0.0,18.2
2014091706,25.5,70.0,3.0,0.0,18.2
2014091707,25.2,70.0,3.3,0.0,18.1
2014091708,24.8,70.0,3.7,0.0,18.1
2014091709,24.5,70.0,4.0,0.0,18.0
2014091710,24.2,76.7,4.0,0.0,18.1
2014091711,24.0,83.3,4.0,0.0,18.3
2014091712,23.7,90.0,4.0,0.0,18.4
2014091713,23.7,90.0,3.7,0.0,18.2
2014091714,23.6,90.0,3.3,0.0,18.0
2014091715,23.6,90.0,3.0,0.0,17.8
2014091716,23.6,90.0,2.3,0.0,18.1
2014091717,23.5,90.0,1.7,0.0,18.3
2014091718,23.5,90.0,1.0,0.0,18.6
2014091719,23.2,83.3,2.0,0.0,18.0
2014091720,22.8,76.7,3.0,0.0,17.4
2014091721,22.5,70.0,4.0,0.0,16.8
2014091722,21.9,70.0,3.7,0.1,17.0
2014091723,21.4,70.0,3.3,0.1,17.2
2014091800,20.8,70.0,3.0,0.2,17.4
2014091801,20.6,60.0,3.3,0.1,17.8
2014091802,20.3,50.0,3.7,0.1,18.2
2014091803,20.1,40.0,4.0,0.0,18.6
2014091804,20.6,50.0,3.7,1.3,18.4
2014091805,21.1,60.0,3.3,2.7,18.2
2014091806,21.6,70.0,3.0,4.0,18.0
2014091807,21.6,70.0,3.3,2.7,17.2
2014091808,21.5,70.0,3.7,1.3,16.4
2014091809,21.5,70.0,4.0,0.0,15.6
2014091810,21.3,53.3,3.0,0.1,16.1
2014091811,21.0,36.7,2.0,0.3,16.7
2014091812,20.8,20.0,1.0,0.4,17.2
2014091813,20.9,26.7,1.0,0.3,16.6
2014091814,20.9,33.3,1.0,0.1,15.9
2014091815,21.0,40.0,1.0,0.0,15.3
2014091816,21.1,40.0,1.0,0.1,15.1
2014091817,21.1,40.0,1.0,0.2,14.8
2014091818,21.2,40.0,1.0,0.3,14.6
2014091819,20.9,33.3,1.3,1.9,15.0
2014091820,20.7,26.7,1.7,3.4,15.4
2014091821,20.4,20.0,2.0,5.0,15.8
2014091822,19.9,20.0,1.7,4.3,16.2
2014091823,19.5,20.0,1.3,3.7,16.6
2014091900,19.0,20.0,1.0,3.0,17.0
2014091901,19.4,20.0,1.3,2.0,16.8
2014091902,19.9,20.0,1.7,1.0,16.5
2014091903,20.3,20.0,2.0,0.0,16.3
2014091904,20.5,126.7,1.7,0.3,16.1
2014091905,20.6,233.3,1.3,0.7,16.0
2014091906,20.8,340.0,1.0,1.0,15.8
2014091907,20.4,310.0,1.0,0.7,16.4
2014091908,19.9,280.0,1.0,0.3,17.0
2014091909,19.5,250.0,1.0,0.0,17.6
2014091910,19.4,256.7,1.0,0.3,17.7
2014091911,19.4,263.3,1.0,0.5,17.7
2014091912,19.3,270.0,1.0,0.8,17.8
2014091913,19.3,270.0,1.0,0.5,17.9
2014091914,19.4,270.0,1.0,0.3,18.0
2014091915,19.4,270.0,1.0,0.0,18.1
2014091916,19.3,276.7,1.3,0.0,18.0
2014091917,19.3,283.3,1.7,0.1,17.8
2014091918,19.2,290.0,2.0,0.1,17.7
2014091919,18.9,283.3,1.7,1.6,17.7
2014091920,18.7,276.7,1.3,3.1,17.6
2014091921,18.4,270.0,1.0,4.6,17.6
2014091922,19.1,270.0,1.3,3.1,18.0
2014091923,19.7,270.0,1.7,1.6,18.5
2014092000,20.4,270.0,2.0,0.1,18.9
2014092001,21.7,300.0,2.3,0.1,18.9
2014092002,22.9,330.0,2.7,0.0,18.8
2014092003,24.2,360.0,3.0,0.0,18.8
2014092004,24.4,263.3,3.0,0.0,18.9
2014092005,24.6,166.7,3.0,0.0,18.9
2014092006,24.8,70.0,3.0,0.0,19.0
2014092007,24.2,70.0,3.3,0.0,19.0
2014092008,23.7,70.0,3.7,0.0,19.1
2014092009,23.1,70.0,4.0,0.0,19.1
2014092010,22.8,70.0,3.3,0.0,19.2
2014092011,22.4,70.0,2.7,0.0,19.2
2014092012,22.1,70.0,2.0,0.0,19.3
2014092013,22.0,70.0,2.0,0.0,19.3
2014092014,22.0,70.0,2.0,0.0,19.3
2014092015,21.9,70.0,2.0,0.0,19.3
2014092016,21.8,60.0,2.0,0.0,19.3
2014092017,21.8,50.0,2.0,0.0,19.4
2014092018,21.7,40.0,2.0,0.0,19.4
2014092019,21.6,40.0,1.7,0.0,19.4
2014092020,21.5,40.0,1.3,0.0,19.5
2014092021,21.4,40.0,1.0,0.0,19.5
2014092022,22.2,50.0,2.0,0.0,19.6
2014092023,23.0,60.0,3.0,0.0,19.6
2014092100,23.8,70.0,4.0,0.0,19.7
2014092101,24.3,60.0,4.3,0.0,19.2
2014092102,24.7,50.0,4.7,0.0,18.7
2014092103,25.2,40.0,5.0,0.0,18.2
2014092104,25.6,50.0,5.3,0.0,17.9
2014092105,26.0,60.0,5.7,0.0,17.5
2014092106,26.4,70.0,6.0,0.0,17.2
2014092107,25.6,70.0,5.7,0.0,17.4
2014092108,24.8,70.0,5.3,0.0,17.5
2014092109,24.0,70.0,5.0,0.0,17.7
2014092110,23.7,70.0,4.7,0.0,17.8
2014092111,23.3,70.0,4.3,0.0,18.0
2014092112,23.0,70.0,4.0,0.0,18.1
